id,Tweet,Date,sentiment_score,sentiment
1553459815455793155,ah taught transfer ghc attract unpopular elevy tried send ghc colleague elevy charge ghc ok cancelled transaction im ready pay useless tax,2022-07-30 19:17:36+00:00,1,Very Negative
1553432914284666880,want elevy momo produces elevy sim cards produce momo want disconnect sim cards please fast,2022-07-30 17:30:42+00:00,1,Very Negative
1553432489401761792,henryoseiakoto_ wouldnt affect elevy,2022-07-30 17:29:01+00:00,2,Negative
1553417780254412804,want elevy momo produces elevy sim cards produce momo want disconnect sim cards please fast,2022-07-30 16:30:34+00:00,1,Very Negative
1553417299016777729,apeaesi u gra elevy,2022-07-30 16:28:39+00:00,3,Neutrial
1553410067193643010,imagine moaning able realise elevy proceeds proceeding block sims utter jest ask,2022-07-30 15:59:55+00:00,1,Very Negative
1553407915289198600,dear mocghana ministry communications theres mass withdrawal agent points since friday night go ahead intended sim disconnection tomorrow sunday july elevy suffer thanks,2022-07-30 15:51:22+00:00,1,Very Negative
1553407525059428353,gaytonb nyavorjohnny means customers business affiliated transactions likely run completely hence complete failure controversial elevy operation good revenue,2022-07-30 15:49:49+00:00,1,Very Negative
1553404656604381187,ratify convention domestic workers workers pay taxes elevy vat getfund covid nhis etcmobile phonessims decent working conditions ursula owusu taxes zeroviolence newsfile newsnight,2022-07-30 15:38:25+00:00,1,Very Negative
1553399720340594688,elnammenergy no_azonto_alwd want elevy youre blocking sim,2022-07-30 15:18:48+00:00,1,Very Negative
1553396685879103494,big question queues hustles decent livingwhere taxes countrys tax cox eeiitelcos elevy vat etc income double taxation many regressive taxes yet youth bleedingnewsfile,2022-07-30 15:06:45+00:00,3,Neutrial
1553394339476344832,block sim cards whos going pay elevy government extend deadline date taxes,2022-07-30 14:57:25+00:00,1,Very Negative
1553375933314334721,rexkwasidanquah already didnt achieve set target elevy acting pompous go ahead,2022-07-30 13:44:17+00:00,1,Very Negative
1553368884098605057,mrkwakuofficial youthalliancem2 comic relief tweet nation npp gabby apparatchiks like compareand oh nation guardians info criminals safe momo property etcchair revise notes na elevy revenue revised,2022-07-30 13:16:16+00:00,1,Very Negative
1553367698620440580,withdraw mobile money vendor still get charged elevy,2022-07-30 13:11:34+00:00,1,Very Negative
1553364008270536706,niggas really dey make still dey pay elevy,2022-07-30 12:56:54+00:00,1,Very Negative
1553350727212453888,elevy confuses last digit ghc sent someone money got deducted whole ghcthat means mtn took elevy took,2022-07-30 12:04:07+00:00,1,Very Negative
1553348078631112704,rasta4ndc us voted mps n president expect fight well arent didnt pass certain ministers vetting didnt allow elevy government went imf nothing elevy sim registration,2022-07-30 11:53:36+00:00,1,Very Negative
1553338229218492416,common sense tell us raking money govt coffers elevy first dependent number sims used etransactions also depends number active sims,2022-07-30 11:14:28+00:00,3,Neutrial
1553337365812445185,dropsimreregistrationdeadlinethis govt collecting elevy govt deactivating half total number sims due inability get gh card,2022-07-30 11:11:02+00:00,1,Very Negative
1553335418309017601,president infamous bbc interview elevy siad government experts time experts owned explain us got elevy thing expertly wrong,2022-07-30 11:03:17+00:00,1,Very Negative
1553334230045835266,tv3_ghana want deactivate peoples sim cards likely ones receive small elevy payment believe reconsider push back deadline,2022-07-30 10:58:34+00:00,1,Very Negative
1553334165034106881,e_levyy name elevy allowed,2022-07-30 10:58:19+00:00,1,Very Negative
1553332739071528962,already way short revenue targets elevy think blocking sim cards enable people carry momo transactions way gofantastic great vision minister communication,2022-07-30 10:52:39+00:00,1,Very Negative
1553331476770471937,shouldnt take long know contradictory government digitalisation cashless high elevy rate encouraging cash circulation sim deactivation discouraging elevy,2022-07-30 10:47:38+00:00,1,Very Negative
1553331455127961600,kutekhid_x shouldnt take long know contradictory government digitalisation cashless high elevy rate encouraging cash circulation sim deactivation discouraging elevy,2022-07-30 10:47:33+00:00,1,Very Negative
1553330269796544512,mo_jaabs pay heavy elevy right mind dey bash,2022-07-30 10:42:50+00:00,1,Very Negative
1553327708666568705,charle knw app wey go allow send money someone without paying elevy transfer money bank momo elevy,2022-07-30 10:32:39+00:00,1,Very Negative
1553327113427509249,disconnecting unregistered sim cards seems extreme especially youre looking elevy momo transactions sim cards telcos also need revenue introduce restrictions eg momo transaction limits unregistered cards,2022-07-30 10:30:17+00:00,1,Very Negative
1553327087016083458,naaa ursula deactivates sims dem go get elevy money sef already guys struggling even hit targetanyway wish well,2022-07-30 10:30:11+00:00,1,Very Negative
1553326367378477056,sim card registration threats deadlines pretense nia issued cards everyone shocking undewhelming disappointing thought elevy takashi subsequent push back people would taught us something johnniesbite,2022-07-30 10:27:20+00:00,1,Very Negative
1553321367457730560,block sim elevy err,2022-07-30 10:07:27+00:00,3,Neutrial
1553320937088598016,force elevy ghanaians generate tax block sim cards cant make etransactions sim generate elevy tax implementedwe de3 say observing showboy cohorts,2022-07-30 10:05:45+00:00,1,Very Negative
1553320287973695488,joy997fm yes enable progress businesses sectors economy may indirectly increase revenue mobilization use called frustrating elevy potentials,2022-07-30 10:03:10+00:00,4,Positive
1553317740127178752,papakwesi_jr ah full elevy since elevy havent seen improvement yet want another taxshame,2022-07-30 09:53:03+00:00,1,Very Negative
1553317557310001156,bismarkkink understand elevy introduced,2022-07-30 09:52:19+00:00,5,Very Positive
1553316326537674759,npp voted blame citizens failures like unemployment elevy ghana card ursula owusu doesnt know nia registering day people registering year scheduled last year shortage data cards since months ago,2022-07-30 09:47:26+00:00,1,Very Negative
1553305382650527748,elevy projected rake gh500m national kiti initial gh69b projected tell us elevy unpopular tax self acclaimed intellectuals disagree gh500m solve problems,2022-07-30 09:03:56+00:00,1,Very Negative
1553299210656780288,oh shall get b year elevy well dodgednow shall get name koraaaa give kinds people,2022-07-30 08:39:25+00:00,1,Very Negative
1553298753192435713,need elevy survive want block unregistered sim cards na mo bokor de3,2022-07-30 08:37:36+00:00,1,Very Negative
1553295781272199168,elikemv elevy stop dey use,2022-07-30 08:25:47+00:00,1,Very Negative
1553294717642850306,would deactivate sims want us pay elevy,2022-07-30 08:21:34+00:00,1,Very Negative
1553286753141792769,joynewsontv elevy must bring back toll collection system back,2022-07-30 07:49:55+00:00,1,Very Negative
1553284470509342720,thenanaaba nakufoaddo get elevy money block sim cards taxes returns telcos reduce drastically u say u distress u want block sources revenue,2022-07-30 07:40:51+00:00,1,Very Negative
1553283521023713280,moseskumah henryoseiakoto_ henryoseiakoto6 annanperry kingwuse naana_osei foreigners apply card ok saying foreigners dont business n ghana dont sim cards pay elevythe foreigners pays taxes country ever imagine,2022-07-30 07:37:04+00:00,1,Very Negative
1553281572148756482,s_okudzetoablak government think ghana personal property whatever like get elevy millions registered arrogance must stop,2022-07-30 07:29:20+00:00,1,Very Negative
1553275332660174848,henryoseiakoto_ henryoseiakoto6 annanperry kingwuse naana_osei minister saying per exposure wisdom common management skills disconnecting sim cards beneficial state paying elevy already generate levies dormant sims,2022-07-30 07:04:32+00:00,3,Neutrial
1553188593056841728,bank accounts hand linked fine transactions elevy get remitted personal momo account want send business bank account pay elevy want pay workers buy materials,2022-07-30 01:19:52+00:00,1,Very Negative
1553174884406251520,pay telcos service provide pay govt tax benefits tell telco block sim dont pay nobody gets paid already charging elevy unregistered sims taxed momo relax ursula owusu,2022-07-30 00:25:23+00:00,1,Very Negative
1553172006513905665,kobe_4dpeople samgeorgegh adwoahon one voted elevy tussle,2022-07-30 00:13:57+00:00,1,Very Negative
1553161270681010178,ghana hard dumps places go spend less ghs500 gabbydarko nakufoaddo konkrumah increase elevy,2022-07-29 23:31:17+00:00,2,Negative
1553156689507000321,onui government appointee lo charge elevy monitoring busy making sure ghanaian escapes tax,2022-07-29 23:13:05+00:00,5,Very Positive
1553142951332683778,thenanaaba supposed timeline attached policy whose loss deactivate sims arent people looking money elevy deactivate sims get tax without sim people pay tax snartlessness,2022-07-29 22:18:30+00:00,1,Very Negative
1553142829706350592,samgeorgegh supposed timeline attached policy whose loss deactivate sims arent people looking money elevy deactivate sims get tax without sim people pay tax snartlessness,2022-07-29 22:18:01+00:00,1,Very Negative
1553142705659723778,joy997fm supposed timeline attached policy whose loss deactivate sims arent people looking money elevy deactivate sims get tax without sim people pay tax snartlessness,2022-07-29 22:17:31+00:00,1,Very Negative
1553139383489990656,country thats unable meet even projected elevy revenue seriously wants disconnect sim cards weve yet done biometric registration,2022-07-29 22:04:19+00:00,1,Very Negative
1553137675858755590,anitawiafe kafuidey think one govments way asap strategies increase revenue rm elevy be4 bcos likelytobeaffected persons time would accept elevy deductions empty wallet escape unknown be4 deadline anaa,2022-07-29 21:57:32+00:00,1,Very Negative
1553135519692951555,finance minister wants elevy ursula owusu akorful says midnight sunday seize owner sim used send money elevy charged nia deny million ghanaians card irony serious ghana,2022-07-29 21:48:58+00:00,1,Very Negative
1553133068197699585,telcos truthful elevy deductions deducted pesswas sent cedis someone meanwhile transaction day buy cedis credit im even using vodafone cash transaction fee,2022-07-29 21:39:13+00:00,1,Very Negative
1553131898318340098,tv3_ghana elevy abolished laudable idea,2022-07-29 21:34:35+00:00,1,Very Negative
1553119242891010048,govt dishonest amp untruthful elevy tax today transferred money bank account owm mobile money account elevy tax applied something doesnt sound right aljazeeracnnmetrotvgh tv3_ghana annanperry citi973 nakufoaddo imfnews,2022-07-29 20:44:17+00:00,1,Very Negative
1553118255195226119,smarttvghana govt dishonest untruthful elevy tax today transferred money bank account owm mobile money account elevy tax applied something doesnt sound right aljazeera cnn metrotvgh tv3_ghana annanperry citi973 nakufoaddo,2022-07-29 20:40:22+00:00,1,Very Negative
1553101992310018053,telcos already taken big revenue hit introduction elevy block millions sims sunday sake ghana card linking imagine much theyre panicking rn,2022-07-29 19:35:44+00:00,1,Very Negative
1553100467655376897,serwaa_amihere supposed timeline attached policy whose loss deactivate sims arent people looking money elevy deactivate sims get tax without sim people pay tax snartlessness,2022-07-29 19:29:41+00:00,1,Very Negative
1553100350353186816,today alone ive paid elevy ghc,2022-07-29 19:29:13+00:00,5,Very Positive
1553097123100491776,theghanaweb govt abolish failed elevy reintroduce tollbooth fees ensure proper measures taking care booths going work failed e levy,2022-07-29 19:16:23+00:00,1,Very Negative
1553096529602387973,want elevy money yet want block unregistered sim cards woayale,2022-07-29 19:14:02+00:00,1,Very Negative
1553089717331263490,government scrap elevy free shs ghana come normal stage dont swallow u vomit,2022-07-29 18:46:58+00:00,1,Very Negative
1553089240363409410,serwaa_amihere know definitely going extend deadline rants instil fear people mmfa shall see u deduct ur elevy minister part reasons people dont want register ursula owusu,2022-07-29 18:45:04+00:00,1,Very Negative
1553081627621969921,ilatif_ elevy continue fall extend iti dont know people get phones first timeothers heading th birthday people registered years ago card show dying away new generation coming upextendregistration,2022-07-29 18:14:49+00:00,1,Very Negative
1553081394305409025,_iamsyo shamelessly revise elevy revenue bn want block sims let even achieve target serious policy inconsistency eiii,2022-07-29 18:13:53+00:00,1,Very Negative
1553074298134437888,y3ghana leslie_kkay ace_rbk na elevy charges go take much,2022-07-29 17:45:42+00:00,3,Neutrial
1553069968291467264,kwame_iso henryoseiakoto_ henryoseiakoto6 annanperry kingwuse naana_osei dont sense already elevys projected ghc69 billion hit wall theyre projecting ghc600 million annually let block sims theyll projecting ghc6000 annually,2022-07-29 17:28:29+00:00,1,Very Negative
1553066087117471745,going cashless think elevy major problem without threshold serious must looked,2022-07-29 17:13:04+00:00,1,Very Negative
1553064304924033024,joy997fm government talking widening tax net hence introduction elevy want block sim cards registered ghana card havent registered sims ghana taxed elevy transaction clueless leaders,2022-07-29 17:05:59+00:00,1,Very Negative
1553063722410721281,honkwakucitizen ahh aim elevy,2022-07-29 17:03:40+00:00,3,Neutrial
1553061720746246145,vodafone airteltigo mtn think fools like minister implants sim registration block sim see loses since want fools like ghana politicians see loses like elevy gimii saaaa,2022-07-29 16:55:43+00:00,1,Very Negative
1553061260769562624,leaving fine let someone serious come handle busines purchases acquisitions part business takeovers charging fee momo elevy yet difficult get vodafone cash,2022-07-29 16:53:53+00:00,2,Negative
1553061115298562049,henryoseiakoto_ henryoseiakoto6 annanperry kingwuse naana_osei million pay elevy government able meet target wise,2022-07-29 16:53:19+00:00,5,Very Positive
1553059863470669825,guys taking taxes sim cards sickeningly intending blocking whats importance stupid reckless brainless azaa elevy guys must begin think mmoa,2022-07-29 16:48:20+00:00,1,Very Negative
1553057657329778689,elevy joke huh either deposit bank present cash,2022-07-29 16:39:34+00:00,1,Very Negative
1553054693932277760,henryoseiakoto_ henryoseiakoto6 annanperry kingwuse naana_osei coming block sim card means wont pay elevy confuse government,2022-07-29 16:27:48+00:00,1,Very Negative
1553052007858159617,paid elevy today paaa hmm akufo addo,2022-07-29 16:17:07+00:00,5,Very Positive
1553050696752193536,joynewsontv simple dont like elevy,2022-07-29 16:11:55+00:00,1,Very Negative
1553048787475636227,moigovgh kofiawortwe11 woman totoblock sims like go see ur sooorrmia elevy sef dey reach u known join mtcccccheeeewwwwwwww,2022-07-29 16:04:19+00:00,1,Very Negative
1553046627123871744,amegaxi cant imagine government keen lower elevy revenue targets even,2022-07-29 15:55:44+00:00,1,Very Negative
1553045499862736898,kodjosilas revenues elevy talk tax reduce massively deadline takes effect tomorrow,2022-07-29 15:51:16+00:00,1,Very Negative
1553039027015766016,elevy current rate per cent speaking pm express business edition finance finance minister says cancellation review elevy nono joynews,2022-07-29 15:25:32+00:00,1,Very Negative
1553037948353921024,van_xbone senanu_f yaw_dan704 elawenam ernest_pabi elevy di33 dem strategize well well oo guy n stay leave office,2022-07-29 15:21:15+00:00,1,Very Negative
1553025754010615808,thatesselguy government says theyre widening tax net hence introduction elevy want block sims generate revenue perhaps get money finish clueless people power,2022-07-29 14:32:48+00:00,1,Very Negative
1553024624488857600,one likea road toll b elevy,2022-07-29 14:28:18+00:00,1,Very Negative
1553024105414377473,lordbriddles5 botchwaykenn chelseaforcl camidoh bro fate done havent yet received ghana cards blame sims blocked blocking even defeats purpose elevy,2022-07-29 14:26:15+00:00,1,Very Negative
1553021849583468544,wait lmao elevy projected revenue drops ghs bn ghs less initial estimate get nuisance tax,2022-07-29 14:17:17+00:00,1,Very Negative
1553018769361993730,itz_afellay davakon could forgotten nabco beneficiaries invested hopes getting cut elevy revenue far used whip elevy hype sad,2022-07-29 14:05:02+00:00,1,Very Negative
1553018225520218112,momo elevy rightlets go,2022-07-29 14:02:53+00:00,5,Very Positive
1553012128214388737,elevy transactions momo wallet bank account crazy herh,2022-07-29 13:38:39+00:00,1,Very Negative
1553010424626421760,kafuidey public reason preceptamp attribute civilized democratic culturesbut appears current chapter th republic value community jettisoned might executive poweramp sole discretion pds agyapa elevy kelni gv nat cathedral,2022-07-29 13:31:53+00:00,1,Very Negative
1553005562648043521,itz_afellay elevy allpurpose solution problems,2022-07-29 13:12:34+00:00,3,Neutrial
1553001354205040646,amjoelbill silent_wolf10 mtnghana elevy thing di333 hmm yen tumi nka kese oooo enk b3biaasending gh mtn voda koraa mo ti,2022-07-29 12:55:50+00:00,1,Very Negative
1552996629598412800,acheampongboat8 bbcafrica narrowlanemedia kikilongstocks princessire nakufoaddo think u pay fees go give everyone afford pay u worried free shs cant pay elevy bibinii,2022-07-29 12:37:04+00:00,1,Very Negative
1552993340219596800,samgeorgegh incompetent addo elevy shd sack like e way sack adwoa safoa ursula owusu prez order sim disconnecting nsemfoo kwa,2022-07-29 12:24:00+00:00,1,Very Negative
1552992319359557635,elevy official turn beanslet us remind things told elevy solveelevy pay contractorselevy build roadselevy build industrieselevy create jobselevy build hospitals school,2022-07-29 12:19:56+00:00,5,Very Positive
1552990677432258561,roylutherking use mobile money elevy take half money sir id rather bank transfers send pigeon,2022-07-29 12:13:25+00:00,1,Very Negative
1552990383340142592,thenanaaba nakufoaddo listening government still believe majority ghanaians expressed displeasure elevy ears cut peter,2022-07-29 12:12:15+00:00,1,Very Negative
1552985564617506817,want elevy also wan na deactivate simhard,2022-07-29 11:53:06+00:00,1,Very Negative
1552983525992833025,sim cards blocked low numbers govt recording elevy wont even come sectors affected negatively instead making ghana cards readily available centers many accommodate queues youre rather threatening deadlines,2022-07-29 11:45:00+00:00,1,Very Negative
1552982371003162625,government assists blocked peoples sim cards deduct elevy mobile money sim cards,2022-07-29 11:40:24+00:00,1,Very Negative
1552982267684761601,without ghana card already cant bank guess whos losingthe telcos also begging us free data register cos theyre experience second wave financial turmoil sims blocked losing much low momo transactions cos elevy,2022-07-29 11:40:00+00:00,1,Very Negative
1552981824984551424,think government ghana ministry communication telcos afford disconnect sim cards1 government loss revenue especially elevy extimated million ghana cedis levy go downghanacard extendit,2022-07-29 11:38:14+00:00,1,Very Negative
1552979750897045506,govt wants destroy telcos remaining financial institutions illthought elevy ghana card nonsense nia officers say cards theyve booked people way theres deadline current leaders senseless,2022-07-29 11:30:00+00:00,1,Very Negative
1552978968529223683,elevy sef make possible bi sim cant block,2022-07-29 11:26:53+00:00,4,Positive
1552974937849225218,bbcafrica narrowlanemedia kikilongstocks princessire ghana decided seek imf help voted nakufoaddo change soo many things since elected decided introduce elevy ghanaians paying use means swerve prices goods services cause,2022-07-29 11:10:52+00:00,1,Very Negative
1552972259962327040,lessons adwoa safo saga leverageknow use npp would given world help pass elevy bill leverage passed knew matter time,2022-07-29 11:00:14+00:00,1,Very Negative
1552969424512196608,elevy sef make possible bi sim cant block,2022-07-29 10:48:58+00:00,4,Positive
1552967511464988672,edition covers progress made april june talk launch st internship program winning innovation challenge ghana bethniel finance app crossing downloads well adding new features elevy paye amp ssnit calculators,2022-07-29 10:41:22+00:00,5,Very Positive
1552965599294550018,ameyawdebrah nakufoaddo mbawumia sim reregistration process eventno platform folks diaspora reregisterno platform allows folks preregister others hence data edited folks acquire ghana cardsame govt needs elevy revenue rightconfused bunch power,2022-07-29 10:33:46+00:00,1,Very Negative
1552962256534740994,promised domestic solution elevy going imfnow intend go negotiations imfdo think elevy scrapped,2022-07-29 10:20:29+00:00,1,Very Negative
1552960867506995200,finance minister ken oforiatta indicated government intentions scrap elevyrather would work exemptions tax policy make efficient,2022-07-29 10:14:58+00:00,1,Very Negative
1552960120526716931,govt wants cancel sim cards still complains hitting elevy targets,2022-07-29 10:11:59+00:00,1,Very Negative
1552956134553796608,yawdominc elevy lazy policy data shows compare projected revenue received revenue collection must sit think outside box,2022-07-29 09:56:09+00:00,1,Very Negative
1552953711865085952,eewusiwaaa ah herh youwhen came ghana youve paid elevy troski free,2022-07-29 09:46:32+00:00,1,Very Negative
1552952050484379648,i_am_koranteng atmygswfwgkyour stomach like elevy,2022-07-29 09:39:55+00:00,1,Very Negative
1552949111229497344,mtnghana know transfer within threshold elevy exemption fails mtn goes ahead charge elevy fee upon nd attempt kind thievery,2022-07-29 09:28:15+00:00,1,Very Negative
1552945058088976384,richlexz scrap elevy distin give half million ill generate billion end year,2022-07-29 09:12:08+00:00,1,Very Negative
1552942768565243904,government badly needs elevies citizens adamant extending sim reregistration deadline againsuppose k sims lost deadline much elevy monies lost harm intended goodthe economy suffers,2022-07-29 09:03:02+00:00,1,Very Negative
1552941644839804929,npp govt want block sim cards link ghana card dey gon na catch elevy target,2022-07-29 08:58:35+00:00,1,Very Negative
1552939717313925121,think blocking sim get revenue elevy,2022-07-29 08:50:55+00:00,1,Very Negative
1552939519523147776,tech economist moving towards shutting citizens havent registered sim card meanwhile government wants rep elevy kind algorithm need critically measure expectations cut matsorism tickling effect,2022-07-29 08:50:08+00:00,1,Very Negative
1552938900301221888,ben government one loosing end bcos sim card elevy see minister sabotaging tax collection cant think far citicbs,2022-07-29 08:47:40+00:00,1,Very Negative
1552937809480224770,bridget_otoo disguised adwoa safo help pass elevy,2022-07-29 08:43:20+00:00,5,Very Positive
1552931499485417472,adwoa safo must given hearing term mp person useless government chartered private jet bring vote elevythey,2022-07-29 08:18:16+00:00,1,Very Negative
1552930979240615936,onua951fm news_com wish could actually tell ghanaians cost managing elevy revenue making avenue make money persons,2022-07-29 08:16:12+00:00,1,Very Negative
1552926910707007489,nufuo_mu_igp buh wait oh elevy signboard dey go spy,2022-07-29 08:00:02+00:00,1,Very Negative
1552924474344759296,finance minister ken indicated government looking reviewing exemptions granted elevy deal current challenges mobilization joy997fm joysms,2022-07-29 07:50:21+00:00,1,Very Negative
1552924268219998208,ghanarevenue charged elevy transferring money momo bank account,2022-07-29 07:49:32+00:00,1,Very Negative
1552915964693516288,beavertts oh yeah government bluffing mainly elevy ursela tickling pussy,2022-07-29 07:16:32+00:00,1,Very Negative
1552914058470457350,dailyghanaian watch oneonone ken oforiatta business edition pm express shared great insights ghanaian economy rumors around elevy well ghanas engagements imf ghana imf bbnaija7,2022-07-29 07:08:57+00:00,5,Very Positive
1552912955875917825,na block sim cards non registration get elevy dont care elevy,2022-07-29 07:04:35+00:00,1,Very Negative
1552910676141785088,watch oneonone ken oforiatta business edition pm express shared great insights ghanaian economy rumors around elevy well ghanas engagements imf ghana imf bbnaija7,2022-07-29 06:55:31+00:00,5,Very Positive
1552910010358833153,elevy target readjusted cos st july million mobile money sim cards inactive,2022-07-29 06:52:52+00:00,1,Very Negative
1552909492052021255,sim reregistration go ahead thing even reduced target elevy wont get winston_amoah joysms,2022-07-29 06:50:49+00:00,1,Very Negative
1552850922971308035,efficacy elevy prevent baldnessreduces sagging tummylight skin boosterhardens finger nails many morewere bus day,2022-07-29 02:58:05+00:00,4,Positive
1552821444786241536,minority shouldnt part attempt declaring adwoa safos seat elevy brouhahathis useless gov chartered private come vote bring agree cc s_okudzetoablak samgeorgegh copied frm annanperry,2022-07-29 01:00:57+00:00,1,Very Negative
1552808102084345856,daddys_girltn elevy charge,2022-07-29 00:07:55+00:00,5,Very Positive
1552797811174932480,nana_kesse1 yet elevy bill got passed,2022-07-28 23:27:02+00:00,1,Very Negative
1552796312848007168,gabbydarko told us men plan dont need imfall needed elevy proud people dont need soil dignity going imf soon got elevy printed money imf came want trusted lies,2022-07-28 23:21:05+00:00,1,Very Negative
1552795181564534785,bank charged ghc elevy account negative ghc well theyd close account cos,2022-07-28 23:16:35+00:00,1,Very Negative
1552791217343270918,elevy exemptions reviewed generate revenue finance ministerget ready,2022-07-28 23:00:50+00:00,5,Very Positive
1552790913621151744,know definitely going extend deadline rants instil fear people mmfa shall see u deduct ur elevy minister part reasons people dont want register ursula owusu,2022-07-28 22:59:37+00:00,1,Very Negative
1552789792747814912,statsgh expect come secrets came stead parliament passage elevy,2022-07-28 22:55:10+00:00,1,Very Negative
1552777020702162950,adomotchere cant wait analysis hon muntala mohammed tuesday vawulence mu elevy loading,2022-07-28 22:04:25+00:00,1,Very Negative
1552775018588897281,stabilizing economycancelling elevy nono pursue important tax handle enable us contribute ken oforiatta finance minister,2022-07-28 21:56:28+00:00,5,Very Positive
1552774279422418947,stabilizing economyelevy way us contribute ghana beyond aid agenda ken oforiatta finance minister,2022-07-28 21:53:32+00:00,5,Very Positive
1552773989788966912,elevy remains important platform country going much ecommence ever trillion cedis worth transactions last year ken oforiatta finance minister,2022-07-28 21:52:22+00:00,5,Very Positive
1552769104158883847,stabilizing economycancelling elevy nono pursue important tax handle enable us contribute ken oforiatta finance minister pmexpress,2022-07-28 21:32:58+00:00,5,Very Positive
1552768790320087041,bbsimons meaning dont issue elevy thank,2022-07-28 21:31:43+00:00,1,Very Negative
1552768749043941376,stabilizing economyelevy way us contribute ghana beyond aid agenda ken oforiatta finance minister pmexpress,2022-07-28 21:31:33+00:00,5,Very Positive
1552768540754804741,elevy remains important platform country going much ecommence ever trillion cedis worth transactions last year ken oforiatta finance minister pmexpress,2022-07-28 21:30:43+00:00,5,Very Positive
1552767302873104384,the_spar abi withdrawal de3 elevy,2022-07-28 21:25:48+00:00,1,Very Negative
1552763796338401280,like elevy despite mass dissatisfaction doubts adwoa sarfo relieved post wont surprised end decision cut benefits given,2022-07-28 21:11:52+00:00,2,Negative
1552763562648653824,naah elevy wild made transfer k via express pay ended paying gh fees ei,2022-07-28 21:10:56+00:00,1,Very Negative
1552758512094265346,cdzas reason august house pass elevy evidence based picture,2022-07-28 20:50:52+00:00,1,Very Negative
1552757632238338048,ah cancel elevy something,2022-07-28 20:47:23+00:00,1,Very Negative
1552745566412705793,elevy makes sense,2022-07-28 19:59:26+00:00,3,Neutrial
1552744932233945089,joynewsontv yes stop elevy,2022-07-28 19:56:55+00:00,1,Very Negative
1552741438835892224,joynewsontv gwiafe still post salvation elevy yielding needed income account covid fund road tolls back incomes like taxesoil money etc pmexpresshe lie ooo,2022-07-28 19:43:02+00:00,1,Very Negative
1552740506437828610,billion turn million whyre still charging elevy clear failed policy,2022-07-28 19:39:19+00:00,1,Very Negative
1552739462597181440,minority shouldnt part attempt declaring adwoa safos seat elevy brouhaha useless government chartered private come vote bring,2022-07-28 19:35:11+00:00,1,Very Negative
1552735202182660096,ghanarevenue charged elevy moving money mobile money wallet bank accountthis part deal taxing depositing money account person today wasnt charged dime fix,2022-07-28 19:18:15+00:00,1,Very Negative
1552730997866864640,rvcker_fela make add elevy,2022-07-28 19:01:32+00:00,5,Very Positive
1552730127473442816,__liptonia u ate elevy lol,2022-07-28 18:58:05+00:00,1,Very Negative
1552726897825652742,clueless akuffoaddo govt aware deactivation sim cards reduce projected revenue expected elevy,2022-07-28 18:45:15+00:00,1,Very Negative
1552709538209579010,dey wan charge elevy person say dey block sims amp bank accounts go achieve elevy target ah,2022-07-28 17:36:16+00:00,5,Very Positive
1552707303371046916,government revised elevy revenue targets gh69bn gh600m ato nsuom,2022-07-28 17:27:23+00:00,1,Very Negative
1552706695658459137,elevy target revised downwards bn,2022-07-28 17:24:58+00:00,3,Neutrial
1552704819114164224,pulseghana yes exist big sin small sinfor instance big sin ghanaian small sin pay elevy,2022-07-28 17:17:31+00:00,1,Very Negative
1552704183450697728,elevy thing pass since people havent registered sims yet,2022-07-28 17:14:59+00:00,1,Very Negative
1552703215501705217,theghanaweb sir said elevy forcibly passed let believe saying imf sign feel outcome eh sir elevy talked jobs paying contractors many many confused,2022-07-28 17:11:09+00:00,1,Very Negative
1552701218505515008,still elevy,2022-07-28 17:03:12+00:00,4,Positive
1552700865299062789,days pesewa paid elevytylj,2022-07-28 17:01:48+00:00,1,Very Negative
1552699191381614598,stance elevy right start even though understood revenue generation intentionwe going country needed revenue sometimes listen people sometimes,2022-07-28 16:55:09+00:00,3,Neutrial
1552688330764156928,elevy payments dey pain,2022-07-28 16:12:00+00:00,3,Neutrial
1552687680747618304,connect971fm fail recognise power ordinary ghanaian ordinary ghanaian humble youthey made whole lot noise elevy generate ghc6bn going take control phones transact pace want,2022-07-28 16:09:25+00:00,1,Very Negative
1552684478556000256,kwakuananse101 lordcudjoe moigovgh cititvgh ntimfordjour mbawumia asempa947_fm good accurate data citizens know wont bring massive development weve made believe real face truth u remember said many good things elevy happened today,2022-07-28 15:56:41+00:00,5,Very Positive
1552682868782108680,elevy opinion truly minority mps speaking voice ghanaian masses whilst majority listening blame minority ghanaians eat allergic food step back levy imf position mr helpless finance minister,2022-07-28 15:50:18+00:00,1,Very Negative
1552679387379761157,everytime pay elevy get angry unfortunately dont option always paying cash services im stuck fam blood actually boils,2022-07-28 15:36:27+00:00,1,Very Negative
1552677371827916800,elevy ive paid today chest pains stomach,2022-07-28 15:28:27+00:00,1,Very Negative
1552674842171826176,elevy true definition five minutes fame,2022-07-28 15:18:24+00:00,5,Very Positive
1564750691159212033,chelsea fans go sleep wont let sack coach neverabramovich dr un elevy,2022-08-30 23:03:31+00:00,1,Very Negative
1564739868399394816,joynewsontv without elevy roads wont fixed lame ass excuse road tolls,2022-08-30 22:20:30+00:00,1,Very Negative
1564731400925978626,ghanasoccernet pumafootball ones even nice trash us elevy ryt,2022-08-30 21:46:51+00:00,1,Very Negative
1564730558818799618,sark_lawyer phamequasi hmmm elevy made chelsea stopped electronic transactions making fall short transfer window sad,2022-08-30 21:43:31+00:00,1,Very Negative
